subject,object,predicate
Eastwood,2122,HAS_POSTCODE
Eastwood,lat:-33.7904,HAS_COORDINATES
Eastwood,lon:151.082,HAS_COORDINATES
Cottage Point,suburb,IS_A
Cottage Point,Australia,IS_LOCATED_IN
Cottage Point,98,HAS_POPULATION
Cottage Point,2084,HAS_POSTCODE
Cottage Point,lat:-33.6209,HAS_COORDINATES
Cottage Point,lon:151.202,HAS_COORDINATES
Gladesville,suburb,IS_A
Gladesville,Australia,IS_LOCATED_IN
Gladesville,11827,HAS_POPULATION
Gladesville,2111,HAS_POSTCODE
Gladesville,lat:-33.8333,HAS_COORDINATES
Gladesville,lon:151.117,HAS_COORDINATES
Epping,suburb,IS_A
Epping,Australia,IS_LOCATED_IN
Epping,23688,HAS_POPULATION
Epping,2121,HAS_POSTCODE
Epping,lat:-33.7746,HAS_COORDINATES
Epping,lon:151.079,HAS_COORDINATES
Rose Bay,suburb,IS_A
Rose Bay,Australia,IS_LOCATED_IN
Rose Bay,10053,HAS_POPULATION
Rose Bay,2029,HAS_POSTCODE
Rose Bay,lat:-33.87521,HAS_COORDINATES
Rose Bay,lon:151.25557,HAS_COORDINATES
Watsons Bay,suburb,IS_A
Watsons Bay,Australia,IS_LOCATED_IN
Watsons Bay,918,HAS_POPULATION
Watsons Bay,850,HAS_POPULATION
Watsons Bay,2030,HAS_POSTCODE
Watsons Bay,lat:-33.85,HAS_COORDINATES
Watsons Bay,lon:151.26666667,HAS_COORDINATES
Ryde,suburb,IS_A
Ryde,Australia,IS_LOCATED_IN
Ryde,26499,HAS_POPULATION
Ryde,2112,HAS_POSTCODE
Ryde,lat:-33.815277777778,HAS_COORDINATES
Ryde,lon:151.10111111111,HAS_COORDINATES
Hornsby,suburb,IS_A
Hornsby,Australia,IS_LOCATED_IN
Hornsby,19863,HAS_POPULATION
Hornsby,22168,HAS_POPULATION
Hornsby,2077,HAS_POSTCODE
Hornsby,lat:-33.7049,HAS_COORDINATES
Hornsby,lon:151.09901,HAS_COORDINATES
Newport,suburb,IS_A
Newport,Australia,IS_LOCATED_IN
Newport,9301,HAS_POPULATION
Newport,2106,HAS_POSTCODE
Newport,lat:-33.6564,HAS_COORDINATES
Newport,lon:151.314,HAS_COORDINATES
Darlinghurst,suburb,IS_A
Darlinghurst,Australia,IS_LOCATED_IN
Darlinghurst,11320,HAS_POPULATION
Darlinghurst,2010,HAS_POSTCODE
Darlinghurst,lat:-33.8833,HAS_COORDINATES
Darlinghurst,lon:151.225,HAS_COORDINATES
Redfern,suburb,IS_A
Redfern,Australia,IS_LOCATED_IN
Redfern,13213,HAS_POPULATION
Redfern,2016,HAS_POSTCODE
Redfern,lat:-33.89334,HAS_COORDINATES
Redfern,lon:151.20461,HAS_COORDINATES
Paddington,suburb,IS_A
Paddington,Australia,IS_LOCATED_IN
Paddington,12911,HAS_POPULATION
Paddington,2021,HAS_POSTCODE
Paddington,lat:-33.8848,HAS_COORDINATES
Paddington,lon:151.226,HAS_COORDINATES
Burwood,suburb,IS_A
Burwood,Australia,IS_LOCATED_IN
Burwood,16030,HAS_POPULATION
Burwood,2134,HAS_POSTCODE
Burwood,lat:-33.8772,HAS_COORDINATES
Burwood,lon:151.105,HAS_COORDINATES
Beverly Hills,suburb,IS_A
Beverly Hills,Australia,IS_LOCATED_IN
Beverly Hills,10156,HAS_POPULATION
Beverly Hills,2209,HAS_POSTCODE
Beverly Hills,lat:-33.9513,HAS_COORDINATES
Beverly Hills,lon:151.07938,HAS_COORDINATES
Narwee,suburb,IS_A
Narwee,Australia,IS_LOCATED_IN
Narwee,5618,HAS_POPULATION
Narwee,2209,HAS_POSTCODE
Narwee,lat:-33.9476,HAS_COORDINATES
Narwee,lon:151.071,HAS_COORDINATES
Chipping Norton,suburb,IS_A
Chipping Norton,Australia,IS_LOCATED_IN
Chipping Norton,9001,HAS_POPULATION
Chipping Norton,2170,HAS_POSTCODE
Chipping Norton,lat:-33.869444444444,HAS_COORDINATES
Chipping Norton,lon:151.20833333333,HAS_COORDINATES
Fitzroy Falls,suburb,IS_A
Fitzroy Falls,Australia,IS_LOCATED_IN
Fitzroy Falls,216,HAS_POPULATION
Fitzroy Falls,2577,HAS_POSTCODE
Fitzroy Falls,lat:-34.65,HAS_COORDINATES
Fitzroy Falls,lon:150.48333333333,HAS_COORDINATES
Centennial Park,suburb,IS_A
Centennial Park,urban park,IS_A
Centennial Park,Australia,IS_LOCATED_IN
Centennial Park,2376,HAS_POPULATION
Centennial Park,2021,HAS_POSTCODE
Centennial Park,lat:-33.9011,HAS_COORDINATES
Centennial Park,lon:151.23,HAS_COORDINATES
Sydney Olympic Park,suburb,IS_A
Sydney Olympic Park,precinct,IS_A
Sydney Olympic Park,Australia,IS_LOCATED_IN
Sydney Olympic Park,1736,HAS_POPULATION
Sydney Olympic Park,2127,HAS_POSTCODE
Sydney Olympic Park,lat:-33.848,HAS_COORDINATES
Sydney Olympic Park,lon:151.065,HAS_COORDINATES
Cabramatta,suburb,IS_A
Cabramatta,Australia,IS_LOCATED_IN
Cabramatta,21783,HAS_POPULATION
Cabramatta,2166,HAS_POSTCODE
Cabramatta,lat:-33.894444444444,HAS_COORDINATES
Cabramatta,lon:150.9375,HAS_COORDINATES
Rodd Point,suburb,IS_A
Rodd Point,Australia,IS_LOCATED_IN
Rodd Point,1376,HAS_POPULATION
Rodd Point,2046,HAS_POSTCODE
Rodd Point,lat:-33.8661,HAS_COORDINATES
Rodd Point,lon:151.144,HAS_COORDINATES
Five Dock,suburb,IS_A
Five Dock,Australia,IS_LOCATED_IN
Five Dock,9356,HAS_POPULATION
Five Dock,2046,HAS_POSTCODE
Five Dock,lat:-33.8651,HAS_COORDINATES
Five Dock,lon:151.129,HAS_COORDINATES
Barangaroo,suburb,IS_A
Barangaroo,Australia,IS_LOCATED_IN
Barangaroo,189,HAS_POPULATION
Barangaroo,2000,HAS_POSTCODE
Barangaroo,lat:-33.8611,HAS_COORDINATES
Barangaroo,lon:151.203,HAS_COORDINATES
Bondi Beach,suburb,IS_A
Bondi Beach,Australia,IS_LOCATED_IN
Bondi Beach,11656,HAS_POPULATION
Bondi Beach,2026,HAS_POSTCODE
Bondi Beach,lat:-33.8925,HAS_COORDINATES
Bondi Beach,lon:151.278611,HAS_COORDINATES
Bondi Beach,lat:-33.89103,HAS_COORDINATES
Bondi Beach,lon:151.27157,HAS_COORDINATES
Clemton Park,suburb,IS_A
Clemton Park,Australia,IS_LOCATED_IN
Clemton Park,1666,HAS_POPULATION
Clemton Park,2206,HAS_POSTCODE
Clemton Park,lat:-33.93,HAS_COORDINATES
Clemton Park,lon:151.106,HAS_COORDINATES
Lewisham,suburb,IS_A
Lewisham,Australia,IS_LOCATED_IN
Lewisham,3164,HAS_POPULATION
Lewisham,2049,HAS_POSTCODE
Lewisham,lat:-33.8949,HAS_COORDINATES
Lewisham,lon:151.144,HAS_COORDINATES
Lewisham,lat:-33.89719,HAS_COORDINATES
Lewisham,lon:151.14883,HAS_COORDINATES
Auburn,suburb,IS_A
Auburn,Australia,IS_LOCATED_IN
Auburn,37366,HAS_POPULATION
Auburn,2144,HAS_POSTCODE
Auburn,lat:-33.8656,HAS_COORDINATES
Auburn,lon:151.024,HAS_COORDINATES
Cremorne,suburb,IS_A
Cremorne,Australia,IS_LOCATED_IN
Cremorne,11048,HAS_POPULATION
Cremorne,11227,HAS_POPULATION
Cremorne,2090,HAS_POSTCODE
Cremorne,lat:-33.8335,HAS_COORDINATES
Cremorne,lon:151.227,HAS_COORDINATES
Wentworth Point,suburb,IS_A
Wentworth Point,Australia,IS_LOCATED_IN
Wentworth Point,6994,HAS_POPULATION
Wentworth Point,2127,HAS_POSTCODE
Wentworth Point,lat:-33.848,HAS_COORDINATES
Wentworth Point,lon:151.065,HAS_COORDINATES
Avalon Beach,suburb,IS_A
Avalon Beach,Australia,IS_LOCATED_IN
Avalon Beach,9905,HAS_POPULATION
Avalon Beach,2107,HAS_POSTCODE
Avalon Beach,lat:-33.633580555556,HAS_COORDINATES
Avalon Beach,lon:151.33256944444,HAS_COORDINATES
Penshurst,suburb,IS_A
Penshurst,Australia,IS_LOCATED_IN
Penshurst,12786,HAS_POPULATION
Penshurst,2222,HAS_POSTCODE
Penshurst,lat:-33.9655,HAS_COORDINATES
Penshurst,lon:151.095,HAS_COORDINATES
Blackwall,suburb,IS_A
Blackwall,Australia,IS_LOCATED_IN
Blackwall,1888,HAS_POPULATION
Blackwall,2256,HAS_POSTCODE
Blackwall,lat:-33.503,HAS_COORDINATES
Blackwall,lon:151.326,HAS_COORDINATES
Bondi,suburb,IS_A
Bondi,Australia,IS_LOCATED_IN
Bondi,10045,HAS_POPULATION
Bondi,2026,HAS_POSTCODE
Bondi,lat:-33.8919,HAS_COORDINATES
Bondi,lon:151.261,HAS_COORDINATES
Bondi Junction,suburb,IS_A
Bondi Junction,Australia,IS_LOCATED_IN
Bondi Junction,9445,HAS_POPULATION
Bondi Junction,2022,HAS_POSTCODE
Bondi Junction,lat:-33.8914,HAS_COORDINATES
Bondi Junction,lon:151.25,HAS_COORDINATES
Randwick,suburb,IS_A
Randwick,Australia,IS_LOCATED_IN
Randwick,29986,HAS_POPULATION
Randwick,2031,HAS_POSTCODE
Randwick,lat:-33.9164,HAS_COORDINATES
Randwick,lon:151.237,HAS_COORDINATES
Lane Cove,suburb,IS_A
Lane Cove,Australia,IS_LOCATED_IN
Lane Cove,10817,HAS_POPULATION
Lane Cove,2066,HAS_POSTCODE
Lane Cove,lat:-33.8169,HAS_COORDINATES
Lane Cove,lon:151.169,HAS_COORDINATES
Haberfield,suburb,IS_A
Haberfield,Australia,IS_LOCATED_IN
Haberfield,6457,HAS_POPULATION
Haberfield,2045,HAS_POSTCODE
Haberfield,lat:-33.8833,HAS_COORDINATES
Haberfield,lon:151.142,HAS_COORDINATES
Campbelltown,suburb,IS_A
Campbelltown,city,IS_A
Campbelltown,Australia,IS_LOCATED_IN
Campbelltown,12566,HAS_POPULATION
Campbelltown,2360,HAS_POSTCODE
Campbelltown,lat:-34.065,HAS_COORDINATES
Campbelltown,lon:150.814,HAS_COORDINATES
Mona Vale,suburb,IS_A
Mona Vale,Australia,IS_LOCATED_IN
Mona Vale,10670,HAS_POPULATION
Mona Vale,2103,HAS_POSTCODE
Mona Vale,lat:-33.676,HAS_COORDINATES
Mona Vale,lon:151.307,HAS_COORDINATES
Alfords Point,suburb,IS_A
Alfords Point,Australia,IS_LOCATED_IN
Alfords Point,3109,HAS_POPULATION
Alfords Point,2234,HAS_POSTCODE
Alfords Point,lat:-33.9848,HAS_COORDINATES
Alfords Point,lon:151.021,HAS_COORDINATES
Arndell Park,suburb,IS_A
Arndell Park,Australia,IS_LOCATED_IN
Arndell Park,27,HAS_POPULATION
Arndell Park,2148,HAS_POSTCODE
Arndell Park,lat:-33.79,HAS_COORDINATES
Arndell Park,lon:150.876,HAS_COORDINATES
Allambie Heights,suburb,IS_A
Allambie Heights,Australia,IS_LOCATED_IN
Allambie Heights,7009,HAS_POPULATION
Allambie Heights,2100,HAS_POSTCODE
Allambie Heights,lat:-33.7624,HAS_COORDINATES
Allambie Heights,lon:151.25,HAS_COORDINATES
Artarmon,suburb,IS_A
Artarmon,Australia,IS_LOCATED_IN
Artarmon,9523,HAS_POPULATION
Artarmon,2064,HAS_POSTCODE
Artarmon,lat:-33.8089,HAS_COORDINATES
Artarmon,lon:151.183,HAS_COORDINATES
Petersham,suburb,IS_A
Petersham,Australia,IS_LOCATED_IN
Petersham,8116,HAS_POPULATION
Petersham,2049,HAS_POSTCODE
Petersham,lat:-33.8961,HAS_COORDINATES
Petersham,lon:151.154,HAS_COORDINATES
Ambarvale,suburb,IS_A
Ambarvale,Australia,IS_LOCATED_IN
Ambarvale,7374,HAS_POPULATION
Ambarvale,2560,HAS_POSTCODE
Ambarvale,lat:-34.0833,HAS_COORDINATES
Ambarvale,lon:150.801,HAS_COORDINATES
Agnes Banks,suburb,IS_A
Agnes Banks,Australia,IS_LOCATED_IN
Agnes Banks,911,HAS_POPULATION
Agnes Banks,2753,HAS_POSTCODE
Agnes Banks,lat:-33.6153,HAS_COORDINATES
Agnes Banks,lon:150.716,HAS_COORDINATES
Allawah,suburb,IS_A
Allawah,Australia,IS_LOCATED_IN
Allawah,5706,HAS_POPULATION
Allawah,2218,HAS_POSTCODE
Allawah,lat:-33.9749,HAS_COORDINATES
Allawah,lon:151.1167,HAS_COORDINATES
Acacia Gardens,suburb,IS_A
Acacia Gardens,Australia,IS_LOCATED_IN
Acacia Gardens,3798,HAS_POPULATION
Acacia Gardens,2763,HAS_POSTCODE
Acacia Gardens,lat:-33.7322,HAS_COORDINATES
Acacia Gardens,lon:150.917,HAS_COORDINATES
Annangrove,suburb,IS_A
Annangrove,Australia,IS_LOCATED_IN
Annangrove,1397,HAS_POPULATION
Annangrove,2156,HAS_POSTCODE
Annangrove,lat:-33.6525,HAS_COORDINATES
Annangrove,lon:150.941,HAS_COORDINATES
Airds,suburb,IS_A
Airds,Australia,IS_LOCATED_IN
Airds,2926,HAS_POPULATION
Airds,2560,HAS_POSTCODE
Airds,lat:-34.0916,HAS_COORDINATES
Airds,lon:150.825,HAS_COORDINATES
Carss Park,suburb,IS_A
Carss Park,Australia,IS_LOCATED_IN
Carss Park,1252,HAS_POPULATION
Carss Park,2221,HAS_POSTCODE
Carss Park,lat:-33.9872,HAS_COORDINATES
Carss Park,lon:151.119,HAS_COORDINATES
Parramatta,central business district,IS_A
Parramatta,suburb,IS_A
Parramatta,Australia,IS_LOCATED_IN
Parramatta,25798,HAS_POPULATION
Parramatta,2150,HAS_POSTCODE
Parramatta,lat:-33.815,HAS_COORDINATES
Parramatta,lon:151.00111111111,HAS_COORDINATES
Cherrybrook,suburb,IS_A
Cherrybrook,Australia,IS_LOCATED_IN
Cherrybrook,18765,HAS_POPULATION
Cherrybrook,2126,HAS_POSTCODE
Cherrybrook,lat:-33.7251,HAS_COORDINATES
Cherrybrook,lon:151.049,HAS_COORDINATES
Meadowbank,suburb,IS_A
Meadowbank,Australia,IS_LOCATED_IN
Meadowbank,4408,HAS_POPULATION
Meadowbank,2114,HAS_POSTCODE
Meadowbank,lat:-33.8169,HAS_COORDINATES
Meadowbank,lon:151.083,HAS_COORDINATES
Minto Heights,suburb,IS_A
Minto Heights,Australia,IS_LOCATED_IN
Minto Heights,377,HAS_POPULATION
Minto Heights,2566,HAS_POSTCODE
Minto Heights,lat:-34.031,HAS_COORDINATES
Minto Heights,lon:150.874,HAS_COORDINATES
Waterloo,suburb,IS_A
Waterloo,Australia,IS_LOCATED_IN
Waterloo,14616,HAS_POPULATION
Waterloo,2017,HAS_POSTCODE
Waterloo,lat:-33.9004,HAS_COORDINATES
Waterloo,lon:151.20664,HAS_COORDINATES
Rhodes,suburb,IS_A
Rhodes,Australia,IS_LOCATED_IN
Rhodes,11906,HAS_POPULATION
Rhodes,2138,HAS_POSTCODE
Rhodes,lat:-33.82821,HAS_COORDINATES
Rhodes,lon:151.08569,HAS_COORDINATES
Bexley,suburb,IS_A
Bexley,Australia,IS_LOCATED_IN
Bexley,19733,HAS_POPULATION
Bexley,2207,HAS_POSTCODE
Bexley,lat:-33.9568,HAS_COORDINATES
Bexley,lon:151.126,HAS_COORDINATES
Badgerys Creek,suburb,IS_A
Badgerys Creek,Australia,IS_LOCATED_IN
Badgerys Creek,225,HAS_POPULATION
Badgerys Creek,2555,HAS_POSTCODE
Badgerys Creek,lat:-33.8796,HAS_COORDINATES
Badgerys Creek,lon:150.752,HAS_COORDINATES
Rookwood,suburb,IS_A
Rookwood,Australia,IS_LOCATED_IN
Rookwood,3,HAS_POPULATION
Rookwood,2141,HAS_POSTCODE
Rookwood,lat:-33.8728,HAS_COORDINATES
Rookwood,lon:151.056,HAS_COORDINATES
Hammondville,suburb,IS_A
Hammondville,Australia,IS_LOCATED_IN
Hammondville,3493,HAS_POPULATION
Hammondville,2170,HAS_POSTCODE
Hammondville,lat:-33.9521,HAS_COORDINATES
Hammondville,lon:150.961,HAS_COORDINATES
Stanwell Park,suburb,IS_A
Stanwell Park,Australia,IS_LOCATED_IN
Stanwell Park,1410,HAS_POPULATION
Stanwell Park,2508,HAS_POSTCODE
Stanwell Park,lat:-34.228888888889,HAS_COORDINATES
Stanwell Park,lon:150.98333333333,HAS_COORDINATES
Kirribilli,suburb,IS_A
Kirribilli,Australia,IS_LOCATED_IN
Kirribilli,3820,HAS_POPULATION
Kirribilli,2061,HAS_POSTCODE
Kirribilli,lat:-33.8504,HAS_COORDINATES
Kirribilli,lon:151.215,HAS_COORDINATES
Manly,suburb,IS_A
Manly,Australia,IS_LOCATED_IN
Manly,Fairlight,SHARES_BORDER_WITH
Manly,Manly Vale,SHARES_BORDER_WITH
Manly,Queenscliff,SHARES_BORDER_WITH
Manly,North Manly,SHARES_BORDER_WITH
Manly,15866,HAS_POPULATION
Manly,2095,HAS_POSTCODE
Manly,lat:-33.796667,HAS_COORDINATES
Manly,lon:151.2875,HAS_COORDINATES
South Albury,suburb,IS_A
South Albury,Australia,IS_LOCATED_IN
South Albury,1379,HAS_POPULATION
South Albury,2640,HAS_POSTCODE
South Albury,lat:-36.093,HAS_COORDINATES
South Albury,lon:146.915,HAS_COORDINATES
Shellharbour,suburb,IS_A
Shellharbour,Australia,IS_LOCATED_IN
Shellharbour,3561,HAS_POPULATION
Shellharbour,2529,HAS_POSTCODE
Shellharbour,lat:-34.5833,HAS_COORDINATES
Shellharbour,lon:150.867,HAS_COORDINATES
Beverley Park,suburb,IS_A
Beverley Park,Australia,IS_LOCATED_IN
Beverley Park,2393,HAS_POPULATION
Beverley Park,2217,HAS_POSTCODE
Beverley Park,lat:-33.979,HAS_COORDINATES
Beverley Park,lon:151.128,HAS_COORDINATES
Nelson,suburb,IS_A
Nelson,Australia,IS_LOCATED_IN
Nelson,454,HAS_POPULATION
Nelson,2765,HAS_POSTCODE
Nelson,lat:-33.6457,HAS_COORDINATES
Nelson,lon:150.922,HAS_COORDINATES
Balgowlah Heights,suburb,IS_A
Balgowlah Heights,Australia,IS_LOCATED_IN
Balgowlah Heights,3342,HAS_POPULATION
Balgowlah Heights,2093,HAS_POSTCODE
Balgowlah Heights,lat:-33.8064,HAS_COORDINATES
Balgowlah Heights,lon:151.257,HAS_COORDINATES
Terrigal,suburb,IS_A
Terrigal,Australia,IS_LOCATED_IN
Terrigal,11349,HAS_POPULATION
Terrigal,2260,HAS_POSTCODE
Terrigal,lat:-33.448,HAS_COORDINATES
Terrigal,lon:151.444,HAS_COORDINATES
Yoogali,suburb,IS_A
Yoogali,Australia,IS_LOCATED_IN
Yoogali,1231,HAS_POPULATION
Yoogali,2680,HAS_POSTCODE
Yoogali,lat:-34.3,HAS_COORDINATES
Yoogali,lon:146.08333333333,HAS_COORDINATES
Lavington,suburb,IS_A
Lavington,Australia,IS_LOCATED_IN
Lavington,12302,HAS_POPULATION
Lavington,12472,HAS_POPULATION
Lavington,2641,HAS_POSTCODE
Lavington,lat:-36.05,HAS_COORDINATES
Lavington,lon:146.933,HAS_COORDINATES
Forrest Hill,suburb,IS_A
Forrest Hill,Australia,IS_LOCATED_IN
Forrest Hill,2640,HAS_POSTCODE
Forrest Hill,lat:-36.073,HAS_COORDINATES
Forrest Hill,lon:146.89,HAS_COORDINATES
Regents Park,suburb,IS_A
Regents Park,Australia,IS_LOCATED_IN
Regents Park,4926,HAS_POPULATION
Regents Park,2143,HAS_POSTCODE
Regents Park,lat:-33.8857,HAS_COORDINATES
Regents Park,lon:151.028,HAS_COORDINATES
East Albury,suburb,IS_A
East Albury,Australia,IS_LOCATED_IN
East Albury,6098,HAS_POPULATION
East Albury,2640,HAS_POSTCODE
East Albury,lat:-36.075,HAS_COORDINATES
East Albury,lon:146.93,HAS_COORDINATES
Williamtown,suburb,IS_A
Williamtown,Australia,IS_LOCATED_IN
Williamtown,885,HAS_POPULATION
Williamtown,2318,HAS_POSTCODE
Williamtown,lat:-32.815,HAS_COORDINATES
Williamtown,lon:151.843,HAS_COORDINATES
Winston Hills,suburb,IS_A
Winston Hills,Australia,IS_LOCATED_IN
Winston Hills,11674,HAS_POPULATION
Winston Hills,2153,HAS_POSTCODE
Winston Hills,lat:-33.7775,HAS_COORDINATES
Winston Hills,lon:150.978,HAS_COORDINATES
Woolloomooloo,suburb,IS_A
Woolloomooloo,Australia,IS_LOCATED_IN
Woolloomooloo,4011,HAS_POPULATION
Woolloomooloo,2011,HAS_POSTCODE
Woolloomooloo,lat:-33.8704,HAS_COORDINATES
Woolloomooloo,lon:151.2223,HAS_COORDINATES
Cronulla,suburb,IS_A
Cronulla,Australia,IS_LOCATED_IN
Cronulla,18070,HAS_POPULATION
Cronulla,2230,HAS_POSTCODE
Cronulla,lat:-34.0574,HAS_COORDINATES
Cronulla,lon:151.152,HAS_COORDINATES
Summer Hill,suburb,IS_A
Summer Hill,Australia,IS_LOCATED_IN
Summer Hill,7311,HAS_POPULATION
Summer Hill,2130,HAS_POSTCODE
Summer Hill,lat:-33.8915,HAS_COORDINATES
Summer Hill,lon:151.138,HAS_COORDINATES
North Albury,suburb,IS_A
North Albury,Australia,IS_LOCATED_IN
North Albury,6058,HAS_POPULATION
North Albury,2640,HAS_POSTCODE
North Albury,lat:-36.06,HAS_COORDINATES
North Albury,lon:146.93,HAS_COORDINATES
Ashbury,suburb,IS_A
Ashbury,Australia,IS_LOCATED_IN
Ashbury,3329,HAS_POPULATION
Ashbury,2193,HAS_POSTCODE
Ashbury,lat:-33.9032,HAS_COORDINATES
Ashbury,lon:151.116,HAS_COORDINATES
Balmain,suburb,IS_A
Balmain,Australia,IS_LOCATED_IN
Balmain,10453,HAS_POPULATION
Balmain,2041,HAS_POSTCODE
Balmain,lat:-33.859,HAS_COORDINATES
Balmain,lon:151.179,HAS_COORDINATES
Bass Hill,suburb,IS_A
Bass Hill,Australia,IS_LOCATED_IN
Bass Hill,9069,HAS_POPULATION
Bass Hill,2197,HAS_POSTCODE
Bass Hill,lat:-33.9009,HAS_COORDINATES
Bass Hill,lon:150.995,HAS_COORDINATES
Bateau Bay,suburb,IS_A
Bateau Bay,Australia,IS_LOCATED_IN
Bateau Bay,12146,HAS_POPULATION
Bateau Bay,2261,HAS_POSTCODE
Bateau Bay,lat:-33.382,HAS_COORDINATES
Bateau Bay,lon:151.485,HAS_COORDINATES
Phillip Bay,suburb,IS_A
Phillip Bay,Australia,IS_LOCATED_IN
Phillip Bay,704,HAS_POPULATION
Phillip Bay,2036,HAS_POSTCODE
Phillip Bay,lat:-33.9827,HAS_COORDINATES
Phillip Bay,lon:151.229,HAS_COORDINATES
Chifley,suburb,IS_A
Chifley,Australia,IS_LOCATED_IN
Chifley,3233,HAS_POPULATION
Chifley,2036,HAS_POSTCODE
Chifley,lat:-33.969,HAS_COORDINATES
Chifley,lon:151.24,HAS_COORDINATES
Berala,suburb,IS_A
Berala,Australia,IS_LOCATED_IN
Berala,9049,HAS_POPULATION
Berala,2141,HAS_POSTCODE
Berala,lat:-33.8749,HAS_COORDINATES
Berala,lon:151.031,HAS_COORDINATES
Berala,lat:-33.87197,HAS_COORDINATES
Berala,lon:151.03386,HAS_COORDINATES
Millers Point,suburb,IS_A
Millers Point,Australia,IS_LOCATED_IN
Millers Point,1482,HAS_POPULATION
Millers Point,2000,HAS_POSTCODE
Millers Point,lat:-33.8609,HAS_COORDINATES
Millers Point,lon:151.203,HAS_COORDINATES
Darling Point,suburb,IS_A
Darling Point,neighborhood,IS_A
Darling Point,Australia,IS_LOCATED_IN
Darling Point,4190,HAS_POPULATION
Darling Point,2027,HAS_POSTCODE
Darling Point,lat:-33.8702,HAS_COORDINATES
Darling Point,lon:151.237,HAS_COORDINATES
Queens Park,suburb,IS_A
Queens Park,Australia,IS_LOCATED_IN
Queens Park,3066,HAS_POPULATION
Queens Park,2022,HAS_POSTCODE
Queens Park,lat:-33.901,HAS_COORDINATES
Queens Park,lon:151.248,HAS_COORDINATES
Moore Park,suburb,IS_A
Moore Park,Australia,IS_LOCATED_IN
Moore Park,28,HAS_POPULATION
Moore Park,2021,HAS_POSTCODE
Moore Park,lat:-33.8965,HAS_COORDINATES
Moore Park,lon:151.22,HAS_COORDINATES
Erskineville,suburb,IS_A
Erskineville,Australia,IS_LOCATED_IN
Erskineville,8014,HAS_POPULATION
Erskineville,2043,HAS_POSTCODE
Erskineville,lat:-33.9048,HAS_COORDINATES
Erskineville,lon:151.185,HAS_COORDINATES
Forest Lodge,suburb,IS_A
Forest Lodge,Australia,IS_LOCATED_IN
Forest Lodge,4583,HAS_POPULATION
Forest Lodge,2037,HAS_POSTCODE
Forest Lodge,lat:-33.884,HAS_COORDINATES
Forest Lodge,lon:151.182,HAS_COORDINATES
Dover Heights,suburb,IS_A
Dover Heights,Australia,IS_LOCATED_IN
Dover Heights,3802,HAS_POPULATION
Dover Heights,2030,HAS_POSTCODE
Dover Heights,lat:-33.87185,HAS_COORDINATES
Dover Heights,lon:151.27837,HAS_COORDINATES
Point Piper,suburb,IS_A
Point Piper,Australia,IS_LOCATED_IN
Point Piper,1424,HAS_POPULATION
Point Piper,2027,HAS_POSTCODE
Point Piper,lat:-33.87045,HAS_COORDINATES
Point Piper,lon:151.25097,HAS_COORDINATES
Birrong,suburb,IS_A
Birrong,Australia,IS_LOCATED_IN
Birrong,3103,HAS_POPULATION
Birrong,2143,HAS_POSTCODE
Birrong,lat:-33.893,HAS_COORDINATES
Birrong,lon:151.023,HAS_COORDINATES
Maroubra,suburb,IS_A
Maroubra,Australia,IS_LOCATED_IN
Maroubra,30688,HAS_POPULATION
Maroubra,2035,HAS_POSTCODE
Maroubra,lat:-33.9495,HAS_COORDINATES
Maroubra,lon:151.244,HAS_COORDINATES
Bronte,suburb,IS_A
Bronte,Australia,IS_LOCATED_IN
Bronte,6733,HAS_POPULATION
Bronte,2024,HAS_POSTCODE
Bronte,lat:-33.9053,HAS_COORDINATES
Bronte,lon:151.261,HAS_COORDINATES
Annandale,suburb,IS_A
Annandale,Australia,IS_LOCATED_IN
Annandale,9451,HAS_POPULATION
Annandale,2038,HAS_POSTCODE
Annandale,lat:-33.8814,HAS_COORDINATES
Annandale,lon:151.171,HAS_COORDINATES
Surry Hills,suburb,IS_A
Surry Hills,Australia,IS_LOCATED_IN
Surry Hills,16412,HAS_POPULATION
Surry Hills,2010,HAS_POSTCODE
Surry Hills,lat:-33.886111111111,HAS_COORDINATES
Surry Hills,lon:151.21111111111,HAS_COORDINATES
Port Kembla,suburb,IS_A
Port Kembla,Australia,IS_LOCATED_IN
Port Kembla,5014,HAS_POPULATION
Port Kembla,2505,HAS_POSTCODE
Port Kembla,lat:-34.4667,HAS_COORDINATES
Port Kembla,lon:150.9,HAS_COORDINATES
Mosman,suburb,IS_A
Mosman,Australia,IS_LOCATED_IN
Mosman,28475,HAS_POPULATION
Mosman,2088,HAS_POSTCODE
Mosman,lat:-33.829166666667,HAS_COORDINATES
Mosman,lon:151.24416666667,HAS_COORDINATES
Kurnell,suburb,IS_A
Kurnell,Australia,IS_LOCATED_IN
Kurnell,2267,HAS_POPULATION
Kurnell,2231,HAS_POSTCODE
Kurnell,lat:-34.0172,HAS_COORDINATES
Kurnell,lon:151.216,HAS_COORDINATES
Asquith,suburb,IS_A
Asquith,Australia,IS_LOCATED_IN
Asquith,3376,HAS_POPULATION
Asquith,2077,HAS_POSTCODE
Asquith,lat:-33.689,HAS_COORDINATES
Asquith,lon:151.105,HAS_COORDINATES
North Ryde,suburb,IS_A
North Ryde,Australia,IS_LOCATED_IN
North Ryde,10860,HAS_POPULATION
North Ryde,2113,HAS_POSTCODE
North Ryde,lat:-33.7924,HAS_COORDINATES
North Ryde,lon:151.12,HAS_COORDINATES
Newtown,suburb,IS_A
